CustomerID,PrimaryLegalName,CustomerType,RiskRating,KYC_Status,IsPEP,LastUpdatedDate,Gender,DateOfBirth,PlaceOfBirth_City,PlaceOfBirth_Country,IncorporationDate,IncorporationJurisdiction,BusinessActivityDescription,FullAddress,CurrentCity,ResidencyCountry,EmailAddress,DocumentType,ID_Number,IssuingCountry,ID_ExpiryDate,OfficeHeld,PEP_Jurisdiction,PEP_Level
CUST-3E436384,مراد العجلان,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1980-07-19,Lake عبد الغفّار,Swaziland,,,,"38068 آل عواض Ports, مرتضيmouth, NM 89919",New باسمةside,Suriname,bw-dwwdtyl@example.org,Passport,MT65169110,Suriname,2032-03-23,,,
CUST-D87E768F,Samuel Abiola,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1942-11-30,Port Esther,China,,,,"95858 Juliet Forest, North Hope, WA 13250",Corneliusville,Moldova,pojo@example.org,Passport,VV43881228,Moldova,2031-11-30,,,
CUST-E7E05CDC,贾秀荣,Individual,Low,Blocked,1,2026-03-18 16:37:59,Male,1988-10-12,太原市,格陵兰岛,,,,宁夏回族自治区辛集市永川宜都路I座 698748,柳州县,土库曼斯坦,jun89@example.com,Passport,QR00986746,土库曼斯坦,2027-05-22,MP,安提瓜和巴布达,L3-Low
CUST-AE19ED1D,梁华,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1959-10-17,上海县,伊拉克,,,,西藏自治区秀芳县大兴宋路y座 417872,福州市,加纳,sqian@example.com,ID,OI56973441,加纳,2031-09-19,,,
CUST-E1A06594,ব্যাংক এশিয়া লিমিটেড Holdings,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,1998-06-11,মোল্দোভা প্রজাতন্ত্র,Import/Export,"বিল্ডিং নং ৫৭৬, পূর্ব শান্তিমহাসড়ক, চিতলবাজার, নড়াইল, ৫৪২৫",মাগুরা,কোস্টারিকা,rmukhaarji@example.com,Tax ID,GL44661062,কোস্টারিকা,2029-04-02,,,
CUST-176D28A3,Róża Szynkiewicz,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1998-12-21,Jaworzno,Cuba,,,,"plac Grottgera 925, 61-293 Olkusz",Wrocław,Serbia,justynagrosz@example.org,ID,DB49789676,Serbia,2029-09-14,,,
CUST-0431400F,सम्मानसूचक विपुल मित्रा,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1946-03-14,अनन्तपुर,आयरलैंड,,,,"54/98 ललित मित्रा, जिससेबेलारी-947611",अहमदाबाद,बर्मा,taambeprtaap@example.org,ID,UR47545934,बर्मा,2034-08-08,,,
CUST-89C4EF68,Hans-Erich Schönland-Heydrich,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1991-12-10,Jüterbog,Österreich,,,,"Patrick-Köster-Allee 9, 69962 Saarlouis",Tirschenreuth,Cookinseln,geislerserpil@example.org,ID,BR57538334,Cookinseln,2034-01-08,,,
CUST-1DE3AD6C,রাশেদ জামান,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,2000-11-09,কক্সবাজার,কুয়েত,,,,"ফ্ল্যাট ৫, বিল্ডিং নং ৮, পুরাতন জীবনমোড়, দৌলতমাটি, গোপালগঞ্জ, ৯২০৬",সিলেট,ইউএস মাইনর আউটলি আইল্যান্ড,taamaannaasrkaar@example.org,ID,TQ68257024,ইউএস মাইনর আউটলি আইল্যান্ড,2029-02-16,,,
CUST-1A38FCFF,Anna Maria Szalast,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1968-05-14,Kraśnik,Croatia,,,,"ul. Waryńskiego 70, 93-831 Rzeszów",Białogard,Cuba,dbasista@example.org,Passport,XM90770786,Cuba,2031-09-14,,,
CUST-F4119F95,Єва Гузій,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1939-09-10,селище Лисичанськ,Лівія,,,,"площа Транспортна, буд. 67, Сарни, 74450",місто Березань,Еритрея,shakhraivolodymyr@example.net,Passport,AD45615088,Еритрея,2030-11-22,,,
CUST-FBF1C868,Iustin Tudor,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1976-05-10,Bacau,Belgium,,,,"Bulevardul Aura Ababei Nr. 92 Bl. 23  Sc. 63 Ap. 954, Giroc, 804731",Navodari,Cape Verde,amaliastanescu@example.com,Passport,SM22892659,Cape Verde,2028-06-26,,,
CUST-8B412651,伊藤 裕太,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1962-11-18,長生郡長南町,トリニダード・トバゴ,,,,新潟県袖ケ浦市芝浦8丁目25番12号 ハイツ丹勢039,川崎市川崎区,キューバ,yutakimura@example.org,Passport,FT52361761,キューバ,2035-10-18,,,
CUST-1A286BC2,Stanisław Melcer,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1943-02-02,Jasło,Burundi,,,,"plac Tuwima 65, 06-231 Chojnice",Tychy,Bahrain,adrian66@example.com,License,UL88703327,Bahrain,2032-03-26,,,
CUST-A745FA44,Maroof-Yaghnam GmbH,Entity,Low,Suspended,0,2026-03-18 16:37:59,,,,,2019-10-06,Hungary,Import/Export,"6472 Azban Pike Suite 897, South Qadeer, ID 89634",Port Nafis,Niue,barryasin@example.net,Tax ID,DW75720672,Niue,2030-03-17,,,
CUST-C94F371F,Rosalinda Julián Piquer,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1939-01-07,Almería,República Centroafricana,,,,"Acceso Bernarda Pedro 162 Puerta 6 , Pontevedra, 06185",Madrid,Armenia,angelino18@example.com,License,GM70617450,Armenia,2027-04-28,,,
CUST-E5833267,لمّاح العجلان,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1981-09-18,North سراجshire,Egypt,,,,"55931 الجابر Plains, West وادعside, GA 16768",East مَجديport,Guam,al-hsynryj@example.org,License,EQ49408159,Guam,2033-12-14,,,
CUST-2879FB29,Lucas Gabriel Melo,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1995-09-29,Albuquerque da Mata,Macau,,,,"Residencial de Pacheco, 43, João Paulo Ii, 85582-511 da Cruz da Praia / GO",Abreu,Chade,nviana@example.com,ID,XJ74003851,Chade,2027-09-17,,,
CUST-018A8949,Ayla das Neves,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1948-08-06,Câmara do Galho,Samoa,,,,"Praia de Duarte, 503, Ipe, 50024-389 Casa Grande das Flores / MS",da Luz Alegre,Suíça,claraalmeida@example.org,Passport,DK70637173,Suíça,2035-05-19,,,
CUST-2ACE1994,Jeremy Ingram-Thomas,Individual,Low,Blocked,0,2026-03-18 16:37:59,Female,1941-05-08,Parryville,South Africa,,,,"34 Doyle Mountains, Lake Naomi, LD6P 4RA",New Aimee,Guadeloupe,goughmohamed@example.com,ID,GK00404943,Guadeloupe,2027-03-11,,,
CUST-DDC8C1E1,Gareth Singh,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1992-06-04,Mooreside,Japan,,,,"Flat 51, Graham Curve, Savagechester, KA8 8YE",Graceside,Ethiopia,dobsonraymond@example.net,License,AR14081081,Ethiopia,2028-06-12,,,
CUST-D26BC6CB,Пелагея Болеславовна Овчинникова,Individual,Low,Blocked,0,2026-03-18 16:37:59,Female,1999-03-22,с. Новороссийск,Антигуа и Барбуда,,,,"с. Шатой, бул. Семашко, д. 93, 313495",к. Кемерово,Украина,serge06@example.net,License,HY68209710,Украина,2027-03-10,,,
CUST-60C5DFDB,Rareș Niță,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2005-05-14,Turda,Malaysia,,,,"Intrarea Cecilia Preda, Lugoj, 364055",Borcea,Suriname,diaconualida@example.net,ID,BL70062355,Suriname,2034-09-17,,,
CUST-46B4E1EC,Амалія Лисенко,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,2005-06-29,місто Перечин,Маврикій,,,,"набережна Ланжеронівський узвіз, буд. 95 кв. 5, Бориспіль, 78480",селище Ананьїв,Північна Республіка Македонія,danylohaivoronska@example.org,License,TB39372649,Північна Республіка Македонія,2035-08-31,,,
CUST-36D3230D,Ярослава Гаєвська,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2006-03-31,селище Копичинці,Монголія,,,,"шосе Чорноморський, буд. 38 кв. 31, Добромиль, 14520",хутір Зимогір'я,Кот-д'Івуар,ievakarpenko@example.org,License,VC72672515,Кот-д'Івуар,2033-02-17,,,
CUST-AECA7131,Alfred-Georges Costa,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Male,1998-05-12,Sainte Arnaude-la-Forêt,Timor,,,,"chemin Petitjean, 63978 Voisin-les-Bains",Sainte Gabriel-sur-Mer,Maroc,faurepatricia@example.com,License,ZA34399757,Maroc,2034-03-31,,,
CUST-2E0C7166,Dra. Agatha Machado,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1976-07-02,Lopes,Antilhas Holandesas,,,,"Avenida Danilo Cunha, 95, Vila Nova Paraíso, 41111-733 Freitas / GO",Mendonça,Turquemenistão,caua02@example.com,License,XG00440654,Turquemenistão,2029-07-13,,,
CUST-A399DC96,Chaves y asociados S.L.U. S.A.S,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,2000-06-23,Zimbabwe,Retail,"Vial de Angelita Vega 357, Málaga, 20434",Valencia,Venezuela,ovicente@example.org,Tax ID,TS60350821,Venezuela,2031-01-12,,,
CUST-985367D5,Răducu Voinea,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2006-02-23,Curcani,Gabon,,,,"Drumul Voinea, Tulcea, 927456",Caransebes,Albania,lpuscasu@example.net,Passport,YG16566617,Albania,2032-08-08,,,
CUST-4CD12E1B,Przemysław Fiutak,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1936-07-23,Zgorzelec,Finland,,,,"aleja Tęczowa 75/17, 06-678 Ostrowiec Świętokrzyski",Zgierz,Seychelles,karina46@example.com,License,NP67493996,Seychelles,2031-06-25,,,
CUST-2DA00AEB,आदरसूचक ज्योत्सना गुहा,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1975-09-22,चित्रकूट,पाकिस्तान,,,,"424 दीप्ति रॉय, चंबा-106135",फतहपुर,नाउरू,thaapaamnni@example.org,Passport,IG64919771,नाउरू,2032-04-09,,,
CUST-924A5DD6,Ica Pușcașu,Individual,High,Onboarded,0,2026-03-18 16:37:59,Male,1983-06-07,Sfantu Gheorghe,Marshall Islands,,,,"Soseaua Izabela Nemeș Nr. 219, Lugoj, 992502",Suceava,Germany,emilia07@example.com,License,CO38953303,Germany,2029-12-01,,,
CUST-32E4544F,Yves-Philippe Ferrand,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1936-12-09,Blot-les-Bains,Slovénie,,,,"1, rue Pierre Roussel, 26207 Hoareaunec",Ferrand-sur-Mer,Cook (Îles),marchalcorinne@example.net,ID,ZQ64407590,Cook (Îles),2034-07-16,,,
CUST-6A440758,郭建军,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1992-09-18,柳市,百慕大群岛,,,,香港特别行政区西宁市白云陈路w座 101956,海门县,肯尼亚,yangwen@example.net,License,VZ88198158,肯尼亚,2036-01-21,,,
CUST-CAF0C1D0,近藤 零,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2005-12-07,印旛郡印旛村,セルビア,,,,千葉県西多摩郡瑞穂町土沢12丁目12番20号,荒川区,スリランカ,yokoishii@example.net,License,RH43573580,スリランカ,2030-12-07,,,
CUST-54522FF4,Martine Ramos de la Alves,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1993-09-07,Sainte AudreyVille,Fidji (République des),,,,"3, chemin Marchand, 43918 Massedan",François,Bermudes (Les),costeamelie@example.net,Passport,OX40865106,Bermudes (Les),2033-12-05,,,
CUST-14A418A0,विजया जैन,Individual,Low,Blocked,0,2026-03-18 16:37:59,Female,1984-02-02,देवास,पश्चिमी सहारा,,,,"9/2 कैलाश सिंह, चक्रधरपुर-501136",अनन्तपुर,सेंट लुसिया,snjnaa04@example.com,License,QF02814684,सेंट लुसिया,2031-05-06,,,
CUST-F1E14311,Friedl Gerlach,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1967-07-29,Wolfratshausen,Bermuda,,,,"Ottokar-Mude-Platz 11, 59434 Sternberg",Hagenow,Libanon,finkerolf-peter@example.net,ID,DJ93093983,Libanon,2033-01-12,,,
CUST-FFBB105C,Przemysław Cieniuch,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Other,1967-06-27,Wieluń,Pakistan,,,,"ul. Orzechowa 10, 53-027 Zawiercie",Wyszków,Guyana,bsupel@example.com,ID,BU53059679,Guyana,2029-01-12,,,
CUST-70D38536,刘龙,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1985-11-25,燕市,加那利群岛,,,,湖北省秀华县龙潭石家庄路T座 788343,玉市,斯威士兰,ming68@example.com,Passport,YS68535921,斯威士兰,2028-04-02,,,
CUST-F5C5869B,Olav Gehringer,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1962-06-11,Mainburg,Lesotho,,,,"Jacobring 676, 61919 Cuxhaven",Haldensleben,St. Barthélemy,pedrojuettner@example.com,ID,SZ99642802,St. Barthélemy,2031-10-06,,,
CUST-71E35EF9,Joseph Olawale,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,2000-01-17,New Patienceton,Malta,,,,"929 Nnamani Port, Baloguntown, IL 53365",Ojoport,Mauritania,peacechukwu@example.com,License,BJ83821224,Mauritania,2030-10-31,,,
CUST-7ECD5B33,Carlota Batalla,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1999-06-04,Almería,Burundi,,,,"Glorieta de Gonzalo Somoza 75, Toledo, 21876",Baleares,Túnez,floramolina@example.com,ID,AN05348821,Túnez,2031-04-04,,,
CUST-D11ECF55,Tony Chambers,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1981-06-20,New Mohammad,Tuvalu,,,,"Flat 65, Katy Views, Nicoleberg, DN1B 9ZF",Bentleyfurt,Cyprus,davispaige@example.com,Passport,WF21772627,Cyprus,2027-02-15,,,
CUST-9A5A96CB,خلوصي آل عواض,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1939-06-19,آل الشيخburgh,Svalbard & Jan Mayen Islands,,,,"9953 آل سلطان Greens, مهناview, AR 45159",حجارfurt,Cyprus,fsylshmkh@example.net,ID,WC75546948,Cyprus,2034-08-19,,,
CUST-20428BC3,松本 陽子,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1958-05-17,夷隅郡大多喜町,コモロ,,,,岩手県川崎市宮前区細野27丁目11番3号,川崎市川崎区,セントクリストファー・ネイビス連邦,ogawananami@example.com,ID,HP38691395,セントクリストファー・ネイビス連邦,2028-01-10,,,
CUST-49ABC76A,Alexandrina Ababei,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1948-06-11,Ploiesti,Tuvalu,,,,"Aleea Marin, Arbore, 820634",Negresti,Lithuania,ceciliadobre@example.net,License,ZJ43313454,Lithuania,2033-04-19,,,
CUST-913645EB,सम्मानसूचक दिव्या तमांग,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1959-06-21,अकोला,लाओस,,,,"53/5630 विनय कौल, देवास-991858",अखनूर,गिनिया,shaantiithaapaa@example.org,ID,CL78354076,गिनिया,2030-03-23,,,
CUST-FB67827E,Sabine Delahaye,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,2001-05-18,Schmitt,Lithuanie,,,,"962, chemin Émilie Perrin, 25922 Guillet",Ramos-les-Bains,Mariannes du Nord (Îles),khamon@example.com,License,IH47527038,Mariannes du Nord (Îles),2030-10-15,,,
CUST-EB4FD31F,加藤 智也,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1965-12-31,川崎市中原区,モロッコ,,,,北海道江東区東大和町30丁目27番13号 コート北上野383,山武郡横芝光町,ジャマイカ,atsushiyoshida@example.net,ID,IC19509874,ジャマイカ,2029-04-24,,,
CUST-0A4EC858,Селезнева Евпраксия Филипповна,Individual,High,Onboarded,0,2026-03-18 16:37:59,Female,1950-12-20,клх Снежногорск (Мурм.),Буркина-Фасо,,,,"г. Энгельс, наб. Деповская, д. 7, 005099",д. Шелагонцы,Афганистан,valentinastepanova@example.com,ID,CE20207714,Афганистан,2033-10-22,,,
CUST-FF2AD855,Jay Hernandez,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1979-01-11,Jacobfurt,China,,,,"50167 Reynolds Rue Suite 481, North Bobby, IN 57450",Michaelborough,Cuba,vherrera@example.com,License,GU95574484,Cuba,2029-04-03,,,
CUST-46763D34,Graciano Cabeza Diego,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1969-12-30,Valencia,Túnez,,,,"Pasadizo Soraya Casanova 362, Baleares, 10885",Zamora,Mozambique,pallaresjovita@example.net,Passport,HJ25728908,Mozambique,2029-12-14,,,
CUST-F3EA4347,Ryan Gardner,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1988-05-01,Jocelynville,Bolivia,,,,"2502 Anna Loop Suite 593, Richardville, MS 89366",Leeborough,Faroe Islands,tylerjohnson@example.org,Passport,NP81428073,Faroe Islands,2030-11-26,,,
CUST-A9080A5F,Simon Chukwu,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1954-04-29,Chukwuburgh,Switzerland,,,,"9999 Michael Gateway Suite 413, Port Estherhaven, AK 47145",Ibrahimview,Bulgaria,deborahogunleye@example.org,License,EK59071907,Bulgaria,2028-09-20,,,
CUST-8DB1A1E9,Janette Kostolzin-Heuser,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1991-01-23,Bergzabern,Bermuda,,,,"Esther-Weinhage-Straße 93-83, 12170 Hohenmölsen",Chemnitz,Liberia,segebahnludmilla@example.org,Passport,RD13292170,Liberia,2033-04-10,,,
CUST-76492382,Dipl.-Ing. Inna Huhn,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1941-10-10,Rothenburg ob der Tauber,Aruba,,,,"Ivonne-Wilmsen-Ring 11/93, 36261 Günzburg",Ahaus,Guadeloupe,froehlichhans-wilhelm@example.net,Passport,XM72923961,Guadeloupe,2031-06-22,,,
CUST-9771A8D6,Sinică Stănescu,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1990-11-13,Chisineu-Cris,Guinea,,,,"Aleea Marin Nr. 295 Bl. 93  Sc. 93 Ap. 943, Valea lui Mihai, 711988",Blaj,Brazil,ramonanistor@example.org,License,PI53720415,Brazil,2030-08-29,,,
CUST-3460AC6F,Аніта Твердохліб,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1965-09-30,хутір Привілля,Сент-Люсія,,,,"парк Ганса Германа, буд. 5 кв. 320, Самар, 83415",місто Великі Мости,КНР,snizhanalemeshko@example.org,Passport,OO11281543,КНР,2032-07-04,,,
CUST-9D484A55,Rafee Bambad,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1994-04-08,Rabarhaven,South Africa,,,,"2398 Cheragh Extensions, Eshanbury, PA 71787",East Fahmiburgh,Botswana,ubaadah07@example.com,ID,YT26956228,Botswana,2034-03-03,,,
CUST-0F443F5E,Victor Ababei,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1957-06-21,Gheorgheni,Cyprus,,,,"Strada Aanei Nr. 24, Siria, 369727",Drobeta-Turnu Severin,Jordan,enetraian@example.com,License,FQ64218064,Jordan,2034-02-02,,,
CUST-AB8CCEB3,Ciriaco Lago Gámez,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1960-08-13,Ourense,Alemania,,,,"Pasadizo de Selena Roura 13 Apt. 01 , Pontevedra, 30914",Ceuta,Libia,manola39@example.net,Passport,QL48245873,Libia,2028-04-06,,,
CUST-0B888656,Philippe-Frédéric Duhamel,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1975-09-07,Tessier,Bhoutan,,,,"rue Mendès, 45837 Sainte DanielleVille",Masseboeuf,Soudan,qollivier@example.net,License,FY02602009,Soudan,2028-11-30,,,
CUST-EBBAE4D3,中川 里佳,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1936-05-05,国立市,グルジア,,,,宮崎県鎌ケ谷市中小来川8丁目6番17号 北青山コーポ130,長生郡一宮町,トルクメニスタン,dnakajima@example.com,Passport,WL58631274,トルクメニスタン,2030-01-03,,,
CUST-289698C6,Pascuala Oliver Valencia,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1981-05-12,Tarragona,Israel,,,,"Calle de Amparo Ballester 62, Sevilla, 46613",Valencia,Bosnia y Herzegovina,ramirezfrancisco-jose@example.net,ID,FG65466591,Bosnia y Herzegovina,2034-10-06,,,
CUST-38B79A44,John Wilson,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1976-02-04,South Ericaton,Sudan,,,,"62320 Ryan Port, South Daniel, GU 96683",Saramouth,Uganda,johnsmith@example.com,Passport,QA62758780,Uganda,2033-09-10,,,
CUST-68F1D36F,Mrs Katherine Burton,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Male,1976-02-01,Port Natashahaven,Norway,,,,"3 Wilson Stream, Ericbury, BA9Y 5TS",North Edward,Monaco,jennifer52@example.com,Passport,RJ16972905,Monaco,2035-06-04,,,
CUST-2E33DDBE,Angela Gates,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2007-02-21,South Tammy,American Samoa,,,,"07709 Timothy Gardens, Port Brandon, VA 35360",West Amber,Guatemala,teresa57@example.org,License,PI72431892,Guatemala,2033-10-02,,,
CUST-6465EAC4,Grondin S.A.R.L. PLC,Entity,Medium,Onboarded,0,2026-03-18 16:37:59,,,,,2001-01-04,Cayman (Îles),Logistics,"386, rue Hebert, 77578 Vincent",Dufourboeuf,Saint Vincent et les Grenadines,therese97@example.com,Tax ID,QK05416903,Saint Vincent et les Grenadines,2029-10-19,,,
CUST-17C52D69,Alexander Cooper,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1987-07-13,West Douglas,United States Minor Outlying Islands,,,,"251 Miller Ranch, West Sarahland, TN 34612",Petermouth,Hong Kong,colemanrebecca@example.org,ID,MX44354497,Hong Kong,2031-08-12,,,
CUST-0FC46B0A,Lucila Pont Folch,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1936-12-10,Teruel,Israel,,,,"Urbanización de Leocadio Briones 31 Puerta 6 , Zaragoza, 06002",Segovia,Maldivas,nacio32@example.com,ID,YZ86482437,Maldivas,2035-11-16,,,
CUST-95122A82,Venceslás Bayo,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Female,1979-11-29,Guipúzcoa,Liechtenstein,,,,"Plaza Azucena Álvaro 961, Málaga, 25651",Santa Cruz de Tenerife,Montenegro,leocadia47@example.org,ID,KP68430132,Montenegro,2031-07-23,,,
